clip_id,split,label,q_skel,q_int,q_obj,q_po,valid_ratio
N_140_0_0_1_0_nonfight_1,train,0,0.5,0.4375,0.96875,0.96875,1.0
N_140_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_140_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_141_1_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_141_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_141_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_141_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_142_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_142_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_142_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_142_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_143_0_0_1_0_nonfight_0,val,0,0.0,0.0,0.0,0.0,0.0
N_143_0_0_1_0_nonfight_1,val,0,0.0,0.0,0.0,0.0,0.0
N_143_0_0_1_0_nonfight_2,val,0,0.0,0.0,0.40625,0.0,0.0
N_143_0_0_1_0_nonfight_3,val,0,0.0,0.0,0.9375,0.0,0.0
N_144_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_144_1_0_1_0_nonfight_1,train,0,0.09375,0.0,1.0,0.09375,0.09375
N_144_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_144_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_145_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_145_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_145_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_145_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_146_0_1_1_0_nonfight_0,train,0,0.0,0.0,0.15625,0.0,0.0
N_146_0_1_1_0_nonfight_1,train,0,0.0,0.0,0.40625,0.0625,0.0625
N_146_0_1_1_0_nonfight_2,train,0,0.0,0.0,0.9375,0.0,0.0
N_146_0_1_1_0_nonfight_3,train,0,0.03125,0.0,0.4375,0.0,0.03125
N_147_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_147_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_147_0_0_1_0_nonfight_2,train,0,0.8125,0.0,1.0,0.8125,0.8125
N_147_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_148_0_0_1_1_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_148_0_0_1_1_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_148_0_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_148_0_0_1_1_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_149_0_0_1_0_nonfight_0,val,0,1.0,0.78125,1.0,1.0,1.0
N_149_0_0_1_0_nonfight_1,val,0,1.0,0.125,1.0,1.0,1.0
N_149_0_0_1_0_nonfight_2,val,0,1.0,0.1875,1.0,1.0,1.0
N_149_0_0_1_0_nonfight_3,val,0,1.0,0.96875,1.0,1.0,1.0
N_14_1_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_14_1_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_14_1_0_1_0_nonfight_2,train,0,0.5625,0.375,1.0,0.5625,0.5625
N_14_1_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_150_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_150_1_0_1_0_nonfight_1,train,0,0.96875,0.96875,1.0,0.96875,0.96875
N_150_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_150_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_151_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_151_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_151_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_151_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_152_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_152_1_0_1_0_nonfight_1,val,0,0.375,0.0,0.0625,0.0625,0.375
N_152_1_0_1_0_nonfight_2,val,0,0.03125,0.0,0.0,0.0,0.03125
N_152_1_0_1_0_nonfight_3,val,0,0.0,0.0,0.0,0.0,0.0
N_153_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_153_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_153_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_153_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_154_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_154_1_0_1_0_nonfight_1,train,0,1.0,0.1875,1.0,1.0,1.0
N_154_1_0_1_0_nonfight_2,train,0,0.40625,0.0,1.0,0.40625,0.40625
N_154_1_0_1_0_nonfight_3,train,0,0.96875,0.0,1.0,0.96875,0.96875
N_155_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_155_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_155_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_155_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_156_1_1_1_0_nonfight_0,train,0,0.0,0.0,0.96875,0.0,0.0
N_156_1_1_1_0_nonfight_1,train,0,0.0,0.0,0.0,0.0,0.0
N_156_1_1_1_0_nonfight_2,train,0,0.0,0.0,0.09375,0.0,0.0
N_156_1_1_1_0_nonfight_3,train,0,0.65625,0.03125,1.0,0.65625,0.65625
N_157_0_1_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_157_0_1_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_157_0_1_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_157_0_1_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_158_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.40625,0.0,0.0
N_158_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.125,0.0,0.0
N_158_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_158_0_0_1_0_nonfight_3,train,0,0.0,0.0,0.46875,0.0,0.0
N_159_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_159_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_159_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_159_0_0_1_0_nonfight_3,train,0,0.84375,0.0625,1.0,0.84375,0.84375
N_15_0_0_1_0_nonfight_0,val,0,0.34375,0.0,0.8125,0.34375,0.34375
N_15_0_0_1_0_nonfight_1,val,0,0.40625,0.0,1.0,0.40625,0.40625
N_15_0_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_15_0_0_1_0_nonfight_3,val,0,1.0,0.0,1.0,1.0,1.0
N_160_0_0_1_0_nonfight_0,train,0,1.0,0.6875,1.0,1.0,1.0
N_160_0_0_1_0_nonfight_1,train,0,0.78125,0.0,1.0,0.78125,0.78125
N_160_0_0_1_0_nonfight_2,train,0,0.25,0.0,1.0,0.25,0.25
N_160_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_161_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_161_0_0_1_0_nonfight_1,train,0,1.0,0.09375,1.0,1.0,1.0
N_161_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.25,0.0,0.0
N_161_0_0_1_0_nonfight_3,train,0,0.1875,0.0,1.0,0.1875,0.1875
N_162_0_0_1_0_nonfight_0,train,0,0.03125,0.0,1.0,0.03125,0.03125
N_162_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_162_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_162_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_163_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_163_0_0_1_0_nonfight_1,train,0,0.0625,0.0,1.0,0.0625,0.0625
N_163_0_0_1_0_nonfight_2,train,0,1.0,0.6875,1.0,1.0,1.0
N_163_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_164_1_1_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_164_1_1_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_164_1_1_1_0_nonfight_2,train,0,0.9375,1.0,1.0,1.0,1.0
N_164_1_1_1_0_nonfight_3,train,0,0.9375,1.0,1.0,1.0,1.0
N_165_1_0_1_0_nonfight_0,train,0,1.0,0.84375,1.0,1.0,1.0
N_165_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_165_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_165_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_166_1_0_1_0_nonfight_0,test,0,0.0,0.0,1.0,0.0,0.0
N_166_1_0_1_0_nonfight_1,test,0,0.0,0.0,1.0,0.0,0.0
N_166_1_0_1_0_nonfight_2,test,0,0.0,0.0,1.0,0.0,0.0
N_166_1_0_1_0_nonfight_3,test,0,1.0,0.0,1.0,1.0,1.0
N_167_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_167_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_167_0_0_1_0_nonfight_2,train,0,0.9375,0.0,1.0,0.9375,0.9375
N_167_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_168_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_168_1_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_168_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_168_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_169_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_169_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_169_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_169_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_16_1_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_16_1_0_1_0_nonfight_1,val,0,1.0,0.03125,1.0,1.0,1.0
N_16_1_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_16_1_0_1_0_nonfight_3,val,0,1.0,0.6875,1.0,1.0,1.0
N_170_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_170_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_170_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_170_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_171_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_171_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_171_0_0_1_0_nonfight_2,train,0,0.5625,0.0,1.0,0.5625,0.5625
N_171_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.34375,0.34375
N_172_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_172_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_172_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_172_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_173_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_173_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_173_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_173_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_174_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_174_1_0_1_0_nonfight_1,train,0,1.0,0.75,1.0,1.0,1.0
N_174_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_174_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_175_0_0_1_0_nonfight_0,train,0,1.0,0.78125,1.0,1.0,1.0
N_175_0_0_1_0_nonfight_1,train,0,1.0,0.25,1.0,1.0,1.0
N_175_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_175_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_176_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_176_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_176_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_176_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_177_0_0_1_1_nonfight_0,test,0,0.0625,0.0,0.0,0.0,0.0625
N_177_0_0_1_1_nonfight_1,test,0,1.0,0.0,1.0,1.0,1.0
N_177_0_0_1_1_nonfight_2,test,0,1.0,0.0625,1.0,1.0,1.0
N_177_0_0_1_1_nonfight_3,test,0,0.0,0.0,0.0,0.0,0.0
N_178_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_178_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_178_0_0_1_0_nonfight_2,train,0,1.0,0.5,1.0,1.0,1.0
N_178_0_0_1_0_nonfight_3,train,0,1.0,0.84375,1.0,1.0,1.0
N_179_0_0_1_0_nonfight_0,train,0,1.0,0.84375,1.0,1.0,1.0
N_179_0_0_1_0_nonfight_1,train,0,1.0,0.28125,1.0,1.0,1.0
N_179_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_179_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_17_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_17_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_17_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_17_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_180_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_180_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_180_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_180_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_181_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_181_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_181_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_181_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_182_0_0_1_1_nonfight_0,val,0,0.0,0.0,0.0,0.0,0.0
N_182_0_0_1_1_nonfight_1,val,0,0.0,0.0,0.96875,0.0,0.0
N_182_0_0_1_1_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_182_0_0_1_1_nonfight_3,val,0,1.0,0.0,0.78125,0.78125,1.0
N_183_0_0_1_1_nonfight_0,train,0,1.0,0.0,0.96875,0.96875,1.0
N_183_0_0_1_1_nonfight_1,train,0,0.0,0.0,0.0,0.0,0.0
N_183_0_0_1_1_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_183_0_0_1_1_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_184_0_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_184_0_0_1_1_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_184_0_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_184_0_0_1_1_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_185_0_0_1_1_nonfight_0,train,0,0.0,0.0,0.0,0.0,0.0
N_185_0_0_1_1_nonfight_1,train,0,0.0,0.0,0.0,0.0,0.0
N_185_0_0_1_1_nonfight_2,train,0,0.0,0.0,0.84375,0.0,0.0
N_185_0_0_1_1_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_186_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_186_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_186_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_186_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_187_0_0_1_0_nonfight_0,train,0,0.6875,0.03125,1.0,0.875,0.875
N_187_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_187_0_0_1_0_nonfight_2,train,0,1.0,0.34375,1.0,1.0,1.0
N_187_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_188_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_188_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_188_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_188_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_189_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_189_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_189_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_189_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_18_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_18_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_18_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_18_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_190_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_190_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_190_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_190_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_191_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_191_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_191_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_191_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_192_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_192_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_192_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_192_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_193_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_193_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_193_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_193_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_194_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_194_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_194_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_194_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_195_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.90625,0.0,0.0
N_195_0_0_1_0_nonfight_1,train,0,0.4375,0.0,0.5,0.4375,0.4375
N_195_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_195_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_196_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_196_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_196_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_196_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_197_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_197_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_197_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_197_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_198_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_198_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_198_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_198_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_199_0_0_1_0_nonfight_0,test,0,0.0,0.0,0.0,0.0,0.0
N_199_0_0_1_0_nonfight_1,test,0,0.09375,0.0,1.0,0.09375,0.09375
N_199_0_0_1_0_nonfight_2,test,0,0.0,0.0,0.0,0.0,0.0
N_199_0_0_1_0_nonfight_3,test,0,0.53125,0.0,0.1875,0.125,0.53125
N_19_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_19_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_19_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_19_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_1_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_1_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_1_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_1_1_0_1_0_nonfight_3,train,0,0.125,0.0,1.0,0.125,0.125
N_200_0_0_1_0_nonfight_0,test,0,1.0,0.90625,1.0,1.0,1.0
N_200_0_0_1_0_nonfight_1,test,0,0.90625,0.40625,0.9375,0.84375,0.90625
N_200_0_0_1_0_nonfight_2,test,0,1.0,0.96875,1.0,1.0,1.0
N_200_0_0_1_0_nonfight_3,test,0,0.875,0.4375,1.0,0.875,0.875
N_201_0_0_1_0_nonfight_0,val,0,0.0,0.0,0.875,0.0,0.0
N_201_0_0_1_0_nonfight_1,val,0,0.0,0.0,0.15625,0.0,0.0
N_201_0_0_1_0_nonfight_2,val,0,0.0,0.0,0.125,0.0,0.0
N_201_0_0_1_0_nonfight_3,val,0,0.03125,0.0,0.15625,0.0,0.03125
N_202_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_202_0_0_1_0_nonfight_1,train,0,0.78125,0.125,0.59375,0.5625,0.78125
N_202_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_202_0_0_1_0_nonfight_3,train,0,1.0,0.59375,1.0,1.0,1.0
N_203_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_203_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_203_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_203_0_0_1_0_nonfight_3,train,0,0.96875,0.0,1.0,0.96875,0.96875
N_204_0_0_1_0_nonfight_0,train,0,0.375,0.0,1.0,0.375,0.375
N_204_0_0_1_0_nonfight_1,train,0,1.0,0.4375,1.0,1.0,1.0
N_204_0_0_1_0_nonfight_2,train,0,0.84375,0.0,1.0,0.84375,0.84375
N_204_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_205_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.03125,0.0,0.0
N_205_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.4375,0.0,0.0
N_205_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.03125,0.0,0.0
N_205_0_0_1_0_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_206_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_206_0_0_1_0_nonfight_1,val,0,1.0,0.78125,1.0,1.0,1.0
N_206_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_206_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_207_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_207_0_0_1_0_nonfight_1,train,0,0.625,0.0,0.34375,0.34375,0.625
N_207_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_207_0_0_1_0_nonfight_3,train,0,0.125,0.0,0.0,0.0,0.125
N_208_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_208_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_208_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_208_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_209_0_0_1_0_nonfight_0,val,0,0.96875,0.0625,1.0,0.96875,0.96875
N_209_0_0_1_0_nonfight_1,val,0,1.0,0.15625,1.0,1.0,1.0
N_209_0_0_1_0_nonfight_2,val,0,0.15625,0.0,1.0,0.15625,0.15625
N_209_0_0_1_0_nonfight_3,val,0,1.0,0.0,1.0,1.0,1.0
N_20_0_0_1_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
N_20_0_0_1_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
N_20_0_0_1_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
N_20_0_0_1_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
N_210_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_210_0_0_1_0_nonfight_1,train,0,1.0,0.625,1.0,1.0,1.0
N_210_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_210_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_211_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_211_0_0_1_0_nonfight_1,train,0,0.65625,0.0,1.0,0.71875,0.71875
N_211_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_211_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_212_0_0_1_0_nonfight_0,train,0,1.0,0.875,1.0,1.0,1.0
N_212_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.8125,0.0,0.0
